title,content,Category
MẸ ƠI...!,"Thiếu thời con đã mất cha
Chỉ còn có Mẹ gọi là niềm yêu
Tuổi thơ đâu biết chi nhiều
Mẹ già gánh nặng trăm điều lo toan .

Lo sao sớm đặng vuông tròn
Miếng cơm manh áo cho con no lòng
Sáng thì đi gánh hàng rong
Bán buôn chiu chắt từng đồng nuôi con

Thân gầy Mẹ đã hao mòn
Theo từng năm tháng ..đâu còn tuổi xuân
Thương con Mẹ lắm gian truân
Vì con Mẹ chịu trăm lần đắng cay

Nhớ ngày con trẻ chia tay
Tiển chân Mẹ cứ thường hay dặn dò
"" Thương Mẹ con ráng chăm lo
Học hành đổ đạt sao cho nên người
Tương lai con chớ chôn vùi
Con đường trước mặt đừng lùi nhe con ""

Đêm buồn tiếng dế nỉ non
Nhớ lời Mẹ dặn lòng con ngậm ngùi
Giờ đây con đã nên người
Nhưng Mẹ thì lại ngậm cười nơi xa ..!

Tiếc thời thơ ấu đã qua
Tìm đâu lại được quê nhà thân thương
Đêm buồn với xứ tha hương
Mình Con cô lẻ ..khóc thương Mẹ hiền !!

Xa hoa , danh vọng , bạc tiền
Bây giờ con đủ...Mẹ hiền nơi đâu
Làm sao mua được chữ sầu
Làm sao mua được dãi dầu ngày xưa  !

Dù rằng nắng sớm mưa trưa
Nhưng mà còn Mẹ đón đưa sớm chiều
Mẹ ơi ! Ruột thắt trăm chiu
Lòng con nhớ Mẹ nghe nhiều quặn đau !


...May..03...07
Thiếu thời con đã mất cha
Chỉ còn có Mẹ gọi là niềm yêu
Tuổi thơ đâu biết chi nhiều
Mẹ già gánh nặng trăm điều lo toan .

Lo sao sớm đặng vuông tròn
Miếng cơm manh áo cho con no lòng
Sáng thì đi gánh hàng rong
Bán buôn chiu chắt từng đồng nuôi con

Thân gầy Mẹ đã hao mòn
Theo từng năm tháng ..đâu còn tuổi xuân
Thương con Mẹ lắm gian truân
Vì con Mẹ chịu trăm lần đắng cay

Nhớ ngày con trẻ chia tay
Tiển chân Mẹ cứ thường hay dặn dò
"" Thương Mẹ con ráng chăm lo
Học hành đổ đạt sao cho nên người
Tương lai con chớ chôn vùi
Con đường trước mặt đừng lùi nhe con ""

Đêm buồn tiếng dế nỉ non
Nhớ lời Mẹ dặn lòng con ngậm ngùi
Giờ đây con đã nên người
Nhưng Mẹ thì lại ngậm cười nơi xa ..!

Tiếc thời thơ ấu đã qua
Tìm đâu lại được quê nhà thân thương
Đêm buồn với xứ tha hương
Mình Con cô lẻ ..khóc thương Mẹ hiền !!

Xa hoa , danh vọng , bạc tiền
Bây giờ con đủ...Mẹ hiền nơi đâu
Làm sao mua được chữ sầu
Làm sao mua được dãi dầu ngày xưa  !

Dù rằng nắng sớm mưa trưa
Nhưng mà còn Mẹ đón đưa sớm chiều
Mẹ ơi ! Ruột thắt trăm chiu
Lòng con nhớ Mẹ nghe nhiều quặn đau !
Thiếu thời con đã mất cha
Chỉ còn có Mẹ gọi là niềm yêu
Tuổi thơ đâu biết chi nhiều
Mẹ già gánh nặng trăm điều lo toan .

Lo sao sớm đặng vuông tròn
Miếng cơm manh áo cho con no lòng
Sáng thì đi gánh hàng rong
Bán buôn chiu chắt từng đồng nuôi con

Thân gầy Mẹ đã hao mòn
Theo từng năm tháng ..đâu còn tuổi xuân
Thương con Mẹ lắm gian truân
Vì con Mẹ chịu trăm lần đắng cay

Nhớ ngày con trẻ chia tay
Tiển chân Mẹ cứ thường hay dặn dò
"" Thương Mẹ con ráng chăm lo
Học hành đổ đạt sao cho nên người
Tương lai con chớ chôn vùi
Con đường trước mặt đừng lùi nhe con ""
...May..03...07",Thơ gia đình
MẸ YÊU,"Mẹ già con ở chốn xa
Như chim gãy cánh như hoa lìa cành.
 
**
Con giờ như cánh chim non
Bầu trời yếu ớt mỏi mòn cánh bay
Mẹ già ngã bệnh nào hay
Đường xa thấp thỏm đắng cay trong chờ
Phải chăng mưa xuống mắt mờ
Hay là lệ rớt ướt bờ mi khô
 
2007 (về nuôi mẹ bệnh)

Bạch Vân Nam",Thơ gia đình
KIẾP KHÔNG CHỒNG,"Vườn xanh nay đã phủ rêu

Nhớ người cuốc cất tiếng kêu não lòng

 
Khoảng trời mơ mộng trong xanh

Gió lùa đêm vắng mong manh nhịp đàn

Tiếng đàn sao vướng lời than

Tình ai vương vấn trong trang thi sầu

 
Tháng ngày trôi vụt bóng câu

Anh đi xa mất lệ sầu em tuôn

Đêm khuya lặng lẽ nỗi buồn

Vương mang một thuở hình khuôn bóng người

 
Du dương tiếng hát môi cười

Ngày nào còn đó giờ người đã xa

Mỗi khi bóng xế chiều tà

Thơ vương sầu muộn tình ta không còn

 
Nhớ ngày em vẫn còn son

Nhớ ngày trăng vẫn còn tròn trên sông

Nay người đi vắng phòng không

Nay người biền biệt bóng hồng tủi thân



Chiều buồn tựa cửa thềm sân

Trông về xa vắng sầu dâng mi mờ

Lệ tuôn khóc nhớ tình khờ

Vẫn mơ về mối tình thơ thuở nào

 
Ấm êm câu nói người trao

Giờ nay thành mối thương đau muôn đời

Lời tình ai vẫn gọi mời

Nhưng còn thật dạ làm rơi rớt tình

 
Nơi đây khuất lấp bình minh

Hoàng hôn vây phủ mối tình buồn vương

Lặng im một cõi yêu thương

Bỏ rơi em mãi can trường tháng năm

 
Mùa đông giá buốt lạnh căm

Không tình không cả người thăm nỗi lòng

Quạnh hiu kiếp sống không chồng

Bóng anh xa mãi tình không quay về

 
James Carlos
Vườn xanh nay đã phủ rêu
Nhớ người cuốc cất tiếng kêu não lòng
Khoảng trời mơ mộng trong xanh
Gió lùa đêm vắng mong manh nhịp đàn
Tiếng đàn sao vướng lời than
Tình ai vương vấn trong trang thi sầu
Tháng ngày trôi vụt bóng câu
Anh đi xa mất lệ sầu em tuôn
Đêm khuya lặng lẽ nỗi buồn
Vương mang một thuở hình khuôn bóng người
Du dương tiếng hát môi cười
Ngày nào còn đó giờ người đã xa
Mỗi khi bóng xế chiều tà
Thơ vương sầu muộn tình ta không còn
Nhớ ngày em vẫn còn son
Nhớ ngày trăng vẫn còn tròn trên sông
Nay người đi vắng phòng không
Nay người biền biệt bóng hồng tủi thân
Chiều buồn tựa cửa thềm sân
Trông về xa vắng sầu dâng mi mờ
Lệ tuôn khóc nhớ tình khờ
Vẫn mơ về mối tình thơ thuở nào
Ấm êm câu nói người trao
Giờ nay thành mối thương đau muôn đời
Lời tình ai vẫn gọi mời
Nhưng còn thật dạ làm rơi rớt tình
Nơi đây khuất lấp bình minh
Hoàng hôn vây phủ mối tình buồn vương
Lặng im một cõi yêu thương
Bỏ rơi em mãi can trường tháng năm
Mùa đông giá buốt lạnh căm
Không tình không cả người thăm nỗi lòng
Quạnh hiu kiếp sống không chồng
Bóng anh xa mãi tình không quay về
James Carlos",Thơ gia đình
NÓI VỚI MẸ CHA- NGÀY GIỖ TỔ,"sáng chiều trôi chảy theo vòng
buồn vui kỷ niệm trong lòng không phai
sáng vui với giọt sương mai
tối buồn lệ chảy thương hoài ngày xưa.
 
 tâm ta thương mấy cho vừa
 thân cha bóng mẹ đò đưa cuộc đời
 những anh chị -những em tôi
 bây giờ cũng đã lớn rồi như ai.
 
 má nuôi năm rộng tháng dài
 đàn con dại lớn trên vai hôm nào
 giờ nhìn má ốm xanh xao
 bao nhiêu công sức gửi vào các con.
 
 cho dù sông cạn đá mòn
 công cha nghĩa mẹ tình con sáng ngời
 linh thiêng trong cõi xa xôi
 vào ngày Giỗ Tổ...người ơi nhớ tìm.
 
YeuDieuLongNu",Thơ gia đình
GÓC PHỐ XƯA NƠI MẸ VẪN NGỒI,"Rồi một sáng em tình cờ trở lại
Ðứng bên đường phố cũ nhớ bâng khuâng
Có phải đây góc phố đã bao lần
Giọt nước mắt trôi trong thời thơ ấu
Quầy thuốc lá ven đường em đứng đấy
Mẹ đã ngồi nghe muỗi vắt đêm khuya
Ðời cô đơn theo nắng sớm mưa chiều
Chiếc áo bạc mang hàng trăm chỗ vá
Hàng me cũ đã bao mùa thay lá
Nơi em từng che mát chuỗi ngày quên
Mùa đông qua thổi lạnh đến bên thềm
Vẫn khổ cực như từng cơn nắng hạ
Nhà hàng đó em chờ người khách lạ
Chén cơm thừa ai để lại đêm nay
Nuôi thân em một cô gái ăn mày
Mười bốn tuổi đời đen hơn ánh tóc
Công viên lạnh em thường hay đứng khóc
Tuổi nai vàng hay tuổi của vàng phai
Ai dạy em những mánh lới đeo đòi
Cả những chuyện mà em chưa nên biết
Ai mang em trên đường đi vượt biển
Chẳng kịp về thăm góc phố năm xưa
Em bỏ đi như lá bỏ quên mùa
Như giọt nước quên tấm lòng biển cả
Không địa chỉ, không người quen, phố lạ
Mẹ cố chờ con gái trở về đây
Bao mùa đông thương nhớ nặng vai gầy
Mẹ gục chết âm thầm trên góc phố
Em xứ lạ cuộc đời nhiều thay đổi
Tóc nhuộm vàng che những vết thương đau
Mắt em xanh vì nét kẻ thay màu
Bước em nhẹ sợ màu tan trong nước
Ðược gì chăng em mười năm xuôi ngược
Có bao giờ mơ góc phố năm xưa
Bóng me nghiêng theo gió thổi sang mùa
Bóng mẹ đứng đã mỏi mòn trông đợi
Sáng hôm nay tình cờ em trở lại
Ðứng một mình giữa phố lệ như sao
Có phải đây góc phố của năm nào
Mẹ đã sống trong những giờ oan nghiệt
Em là kẻ đã cuối cùng thua thiệt
Kẻ cuối cùng mất một khoảng trời mơ
Chẳng phải tại em mẹ chết không mồ
Chẳng phải tại em làm đời thay đổi
Giữa một quê hương muôn trùng thống khổ
Mười năm trời em làm được gì chăng
Rồi mai đây em sẽ hiểu ra rằng
Ai giết chết cuộc đời em thơ ấu.

  Trần Trung Ðạo
Rồi một sáng em tình cờ trở lại
Ðứng bên đường phố cũ nhớ bâng khuâng
Có phải đây góc phố đã bao lần
Giọt nước mắt trôi trong thời thơ ấu
Quầy thuốc lá ven đường em đứng đấy
Mẹ đã ngồi nghe muỗi vắt đêm khuya
Ðời cô đơn theo nắng sớm mưa chiều
Chiếc áo bạc mang hàng trăm chỗ vá
Hàng me cũ đã bao mùa thay lá
Nơi em từng che mát chuỗi ngày quên
Mùa đông qua thổi lạnh đến bên thềm
Vẫn khổ cực như từng cơn nắng hạ
Nhà hàng đó em chờ người khách lạ
Chén cơm thừa ai để lại đêm nay
Nuôi thân em một cô gái ăn mày
Mười bốn tuổi đời đen hơn ánh tóc
Công viên lạnh em thường hay đứng khóc
Tuổi nai vàng hay tuổi của vàng phai
Ai dạy em những mánh lới đeo đòi
Cả những chuyện mà em chưa nên biết
Ai mang em trên đường đi vượt biển
Chẳng kịp về thăm góc phố năm xưa
Em bỏ đi như lá bỏ quên mùa
Như giọt nước quên tấm lòng biển cả
Không địa chỉ, không người quen, phố lạ
Mẹ cố chờ con gái trở về đây
Bao mùa đông thương nhớ nặng vai gầy
Mẹ gục chết âm thầm trên góc phố
Em xứ lạ cuộc đời nhiều thay đổi
Tóc nhuộm vàng che những vết thương đau
Mắt em xanh vì nét kẻ thay màu
Bước em nhẹ sợ màu tan trong nước
Ðược gì chăng em mười năm xuôi ngược
Có bao giờ mơ góc phố năm xưa
Bóng me nghiêng theo gió thổi sang mùa
Bóng mẹ đứng đã mỏi mòn trông đợi
Sáng hôm nay tình cờ em trở lại
Ðứng một mình giữa phố lệ như sao
Có phải đây góc phố của năm nào
Mẹ đã sống trong những giờ oan nghiệt
Em là kẻ đã cuối cùng thua thiệt
Kẻ cuối cùng mất một khoảng trời mơ
Chẳng phải tại em mẹ chết không mồ
Chẳng phải tại em làm đời thay đổi
Giữa một quê hương muôn trùng thống khổ
Mười năm trời em làm được gì chăng
Rồi mai đây em sẽ hiểu ra rằng
Ai giết chết cuộc đời em thơ ấu.
Trần Trung Ðạo",Thơ gia đình
CHUYỆN ÐỜI MẸ,"Con chẳng về đâu dù mưa hay nắng
Sông Thu Bồn trăng tháng bảy còn in
Mười năm trời con làm mây viễn xứ
Mười năm dài biền biệt dấu chân chim

Ngày mẹ chết con chưa tròn một tháng
Cha tảo tần sớm nắng với chiều mưa
Thiếu sữa mẹ đời con thành đại hạn
Thiếu lời ru con lớn với lọc lừa

Ngày mẹ chết con nằm trong máng cỏ
Có hay đâu mây kéo một phương trời
Cha vấn cho con một vành tang nhỏ
Con mang đi, đi suốt phận con người

Từ mẹ chết cha một đời góa bụa
Sống âm thầm trong mái lá tường xiêu
Xin cho con bú từng hơi sữa lạ
Giọt mồ hôi nhỏ xuống chén cơm chiều

Những đêm mưa con nằm nghe cha kể
Chuyện đời cha dài như một giòng sông
Mẹ có đẹp? Cha nhìn xa không nói
Nhưng con nghe dao cắt ở trong lòng

Chuyện cha mẹ gặp nhau không cưới hỏi
Buổi giao thời xiêu lạc cả bà con
Rượu tân hôn cha thay bằng nước vối
Dưới hàng tre Nghi Hạ nắng hanh vàng

Và phương ấy bao mùa mưa sẽ đến
Nấm mồ hoang hương khói lạnh từ đây
Cầu xin mẹ bình yên qua chín cõi
Trên dương gian con nối cuộc lưu đày.
Trần Trung Đạo
Con chẳng về đâu dù mưa hay nắng
Sông Thu Bồn trăng tháng bảy còn in
Mười năm trời con làm mây viễn xứ
Mười năm dài biền biệt dấu chân chim

Ngày mẹ chết con chưa tròn một tháng
Cha tảo tần sớm nắng với chiều mưa
Thiếu sữa mẹ đời con thành đại hạn
Thiếu lời ru con lớn với lọc lừa

Ngày mẹ chết con nằm trong máng cỏ
Có hay đâu mây kéo một phương trời
Cha vấn cho con một vành tang nhỏ
Con mang đi, đi suốt phận con người

Từ mẹ chết cha một đời góa bụa
Sống âm thầm trong mái lá tường xiêu
Xin cho con bú từng hơi sữa lạ
Giọt mồ hôi nhỏ xuống chén cơm chiều

Những đêm mưa con nằm nghe cha kể
Chuyện đời cha dài như một giòng sông
Mẹ có đẹp? Cha nhìn xa không nói
Nhưng con nghe dao cắt ở trong lòng

Chuyện cha mẹ gặp nhau không cưới hỏi
Buổi giao thời xiêu lạc cả bà con
Rượu tân hôn cha thay bằng nước vối
Dưới hàng tre Nghi Hạ nắng hanh vàng

Và phương ấy bao mùa mưa sẽ đến
Nấm mồ hoang hương khói lạnh từ đây
Cầu xin mẹ bình yên qua chín cõi
Trên dương gian con nối cuộc lưu đày.
Con chẳng về đâu dù mưa hay nắng
Sông Thu Bồn trăng tháng bảy còn in
Mười năm trời con làm mây viễn xứ
Mười năm dài biền biệt dấu chân chim

Ngày mẹ chết con chưa tròn một tháng
Cha tảo tần sớm nắng với chiều mưa
Thiếu sữa mẹ đời con thành đại hạn
Thiếu lời ru con lớn với lọc lừa

Ngày mẹ chết con nằm trong máng cỏ
Có hay đâu mây kéo một phương trời
Cha vấn cho con một vành tang nhỏ
Con mang đi, đi suốt phận con người

Từ mẹ chết cha một đời góa bụa
Sống âm thầm trong mái lá tường xiêu
Xin cho con bú từng hơi sữa lạ
Giọt mồ hôi nhỏ xuống chén cơm chiều

Những đêm mưa con nằm nghe cha kể
Chuyện đời cha dài như một giòng sông
Mẹ có đẹp? Cha nhìn xa không nói
Nhưng con nghe dao cắt ở trong lòng

Chuyện cha mẹ gặp nhau không cưới hỏi
Buổi giao thời xiêu lạc cả bà con
Rượu tân hôn cha thay bằng nước vối
Dưới hàng tre Nghi Hạ nắng hanh vàng

Và phương ấy bao mùa mưa sẽ đến
Nấm mồ hoang hương khói lạnh từ đây
Cầu xin mẹ bình yên qua chín cõi
Trên dương gian con nối cuộc lưu đày.",Thơ gia đình
MỖI MÙA XUÂN THÊM MỘT LẦN DỐI MẸ,"Nhớ năm ngoái mẹ có lần đã hỏi
Về chưa con sao vẫn thấy chưa về
Con lại phải thêm một lần nói dối
Chờ sang năm con hứa sẽ về quê

Nếu chẳng phải vì thay tờ lịch mới
Chắc là con không biết có Xuân sang
Đời nước Mỹ tháng ngày trôi qua chóng
Chưa kịp xoay đã hết một năm tròn

Bỗng sực nhớ đến lời ai đã nhắc
Lại lo tìm câu nói dối cho xong
Mười một mùa xuân miệt mài đất khách
Con dối đi dối lại biết bao lần

Căn nhà cũ chắc năm nay mục nát
Tiền gởi về không đủ mẹ nuôi thân
Con gái lớn theo chồng đi nơi khác
Con trai đầu biền biệt chốn xa xăm

Cây mai nhỏ ba đã trồng năm trước
Mấy xuân rồi có nở nụ nào không
Hay đã chết theo ba từ dạo ấy
Để mùa Xuân hoa trắng nở trong lòng

Năm mới đến mẹ già thêm một tuổi
Tóc bạc hơn nhiều, má hóp răng long
Sao giấc ngủ chập chờn con thấy mẹ
Người đàn bà đẹp nhất ở trần gian

Năm mới đến con cũng già thêm tuổi
Xa mẹ hiền một tuổi nặng bằng hai
Tuổi nước Việt chất chồng lên quá khứ
Tuổi xứ người quần quật với tương lai

Con chẳng biết nói thế nào mẹ hiểu
Chẳng còn ai hiểu hết chuyện đời con
Non nước đó vẫn còn đầy dâu biển
Núi sông đây sao giữ được vuông tròn.

Trần Trung Đạo",Thơ gia đình
GIỖ CHA,"Năm nay giỗ Tổ Vua Hùng
Cũng ngày kỷ niệm Cha Hùng quyên thân
Vì quê hương chẳng ngại ngần
Máu đào tuôn đổ vì dân quên mình
Mong rằng đất nước hồi sinh 
Thóat vòng khổ nạn điêu linh khốn cùng
Nên Cha chỉ nghĩ chuyện chung
Việc nhà đã có Mẹ cùng gánh vai
Giúp Cha vững bước đường dài
Trên đường thiên lý miệt mài góp công
Nhưng rồi một sớm tươi hồng
Bóng Cha ngã đổ xuống dòng máu tươi
Làm cho con bặt tiếng cười 
Người thân chết lặng mây trời xám đen
Bởi lòng của kẻ đê hèn
Dã tâm phản trắc để đèn lụi tăm
Nhưng Cha như ánh trăng rằm
Vẫn luôn sáng tỏ quanh năm đầu làng
Cho con thấy ánh hồng quang
Vững chân con bước trên đàng con đi
Bao năm con vẫn khắc ghi
Bóng hình giọng nói thầm thì của Cha
""Làm con nước Việt thật thà
Vì dân nước Việt hãy ra sức mình
Một tay cức giúp sinh linh
Dựng xây đất Mẹ phồn vinh đời đời....""
Nhớ Cha lệ nhỏ tuôn rơi
Nén nhang con thắp ở nơi xa này
Một dâng cúng Tổ hôm nay
Hai cho công đức cao dày của Cha
Ba cho hồn của quốc gia
Lòng thành khấn nguyện nước nhà...An Khang...!!!
 
Trúc Quỳnh
22/4/2007
(Viết thay 7_vdn)
Năm nay giỗ Tổ Vua Hùng
Cũng ngày kỷ niệm Cha Hùng quyên thân
Vì quê hương chẳng ngại ngần
Máu đào tuôn đổ vì dân quên mình
Mong rằng đất nước hồi sinh 
Thóat vòng khổ nạn điêu linh khốn cùng
Nên Cha chỉ nghĩ chuyện chung
Việc nhà đã có Mẹ cùng gánh vai
Giúp Cha vững bước đường dài
Trên đường thiên lý miệt mài góp công
Nhưng rồi một sớm tươi hồng
Bóng Cha ngã đổ xuống dòng máu tươi
Làm cho con bặt tiếng cười 
Người thân chết lặng mây trời xám đen
Bởi lòng của kẻ đê hèn
Dã tâm phản trắc để đèn lụi tăm
Nhưng Cha như ánh trăng rằm
Vẫn luôn sáng tỏ quanh năm đầu làng
Cho con thấy ánh hồng quang
Vững chân con bước trên đàng con đi
Bao năm con vẫn khắc ghi
Bóng hình giọng nói thầm thì của Cha
""Làm con nước Việt thật thà
Vì dân nước Việt hãy ra sức mình
Một tay cức giúp sinh linh
Dựng xây đất Mẹ phồn vinh đời đời....""
Nhớ Cha lệ nhỏ tuôn rơi
Nén nhang con thắp ở nơi xa này
Một dâng cúng Tổ hôm nay
Hai cho công đức cao dày của Cha
Ba cho hồn của quốc gia
Lòng thành khấn nguyện nước nhà...An Khang...!!!
 
Trúc Quỳnh
22/4/2007
Năm nay giỗ Tổ Vua Hùng
Cũng ngày kỷ niệm Cha Hùng quyên thân
Vì quê hương chẳng ngại ngần
Máu đào tuôn đổ vì dân quên mình
Mong rằng đất nước hồi sinh 
Thóat vòng khổ nạn điêu linh khốn cùng
Nên Cha chỉ nghĩ chuyện chung
Việc nhà đã có Mẹ cùng gánh vai
Giúp Cha vững bước đường dài
Trên đường thiên lý miệt mài góp công
Nhưng rồi một sớm tươi hồng
Bóng Cha ngã đổ xuống dòng máu tươi
Làm cho con bặt tiếng cười 
Người thân chết lặng mây trời xám đen
Bởi lòng của kẻ đê hèn
Dã tâm phản trắc để đèn lụi tăm
Nhưng Cha như ánh trăng rằm
Vẫn luôn sáng tỏ quanh năm đầu làng
Cho con thấy ánh hồng quang
Vững chân con bước trên đàng con đi
Bao năm con vẫn khắc ghi
Bóng hình giọng nói thầm thì của Cha
""Làm con nước Việt thật thà
Vì dân nước Việt hãy ra sức mình
Một tay cức giúp sinh linh
Dựng xây đất Mẹ phồn vinh đời đời....""
Nhớ Cha lệ nhỏ tuôn rơi
Nén nhang con thắp ở nơi xa này
Một dâng cúng Tổ hôm nay
Hai cho công đức cao dày của Cha
Ba cho hồn của quốc gia
Lòng thành khấn nguyện nước nhà...An Khang...!!!
 
Trúc Quỳnh
22/4/2007
(Viết thay 7_vdn)",Thơ gia đình
CHA HÃY VỀ HÔM NAY,"Dòng sông nắng tỏa mơ màng
đôi bờ hoa thắm gió mang hương đời
từ ngày cha đổ máu Rơi
hồn quê xanh ngắt bầu trời thêm xa.
  Mấy chục  năm bóng chẳng nhòa
 mỗi lần con mộng thấy cha nói cười
sống chết chỉ một lần thôi
chết sao cho xứng -một đời làm trai.
  Nhìn giọt sương đọng nắng mai
lung linh ai biết u hoài trong đêm
nước tan nhà cửa đâu bền
thân trai hèn hạ -nhà thêm mục sầu.
  Lời cha in đáy tâm sâu
tiếng cha yêu nước xứng câu anh hùng
đành phụ một gánh tình chung
cha đi để khổ một vùng đau riêng...
  Không lái, nghiêng ngả con thuyền
má-con cơ cực luân phiên nhọc nhằn
thiếu cha như ngủ không chăn
như nhà không mái ,cạnh nằm trăng sao
  Những khi gió lạnh mưa trào
lệ riêng mong chốn trời cao độ trì
mong sao cứng cáp chân đi
gặp con đường nghĩa -tới kỳ mở mang.
  Thanh minh tràn ngập nắng vàng
trong ngày giỗ tổ  gọi đàn cháu con
ngày thiêng của cả nước non
mong cha hãy lại chốn con...tụ bầy.
  MINH TUẤN
(Viết thay 7_vdn)
Dòng sông nắng tỏa mơ màng
Dòng sông nắng tỏa mơ màng
đôi bờ hoa thắm gió mang hương đời
đôi bờ hoa thắm gió mang hương đời
từ ngày cha đổ máu Rơi
từ ngày cha đổ máu Rơi
hồn quê xanh ngắt bầu trời thêm xa.
hồn quê xanh ngắt bầu trời thêm xa.
Mấy chục  năm bóng chẳng nhòa
Mấy chục  năm bóng chẳng nhòa
mỗi lần con mộng thấy cha nói cười
mỗi lần con mộng thấy cha nói cười
sống chết chỉ một lần thôi
sống chết chỉ một lần thôi
chết sao cho xứng -một đời làm trai.
chết sao cho xứng -một đời làm trai.
Nhìn giọt sương đọng nắng mai
Nhìn giọt sương đọng nắng mai
lung linh ai biết u hoài trong đêm
lung linh ai biết u hoài trong đêm
nước tan nhà cửa đâu bền
nước tan nhà cửa đâu bền
thân trai hèn hạ -nhà thêm mục sầu.
thân trai hèn hạ -nhà thêm mục sầu.
Lời cha in đáy tâm sâu
Lời cha in đáy tâm sâu
tiếng cha yêu nước xứng câu anh hùng
tiếng cha yêu nước xứng câu anh hùng
đành phụ một gánh tình chung
đành phụ một gánh tình chung
cha đi để khổ một vùng đau riêng...
cha đi để khổ một vùng đau riêng...
Không lái, nghiêng ngả con thuyền
Không lái, nghiêng ngả con thuyền
má-con cơ cực luân phiên nhọc nhằn
má-con cơ cực luân phiên nhọc nhằn
thiếu cha như ngủ không chăn
thiếu cha như ngủ không chăn
như nhà không mái ,cạnh nằm trăng sao
như nhà không mái ,cạnh nằm trăng sao
Những khi gió lạnh mưa trào
Những khi gió lạnh mưa trào
lệ riêng mong chốn trời cao độ trì
lệ riêng mong chốn trời cao độ trì
mong sao cứng cáp chân đi
mong sao cứng cáp chân đi
gặp con đường nghĩa -tới kỳ mở mang.
gặp con đường nghĩa -tới kỳ mở mang.
Thanh minh tràn ngập nắng vàng
Thanh minh tràn ngập nắng vàng
trong ngày giỗ tổ  gọi đàn cháu con
trong ngày giỗ tổ  gọi đàn cháu con
ngày thiêng của cả nước non
ngày thiêng của cả nước non
mong cha hãy lại chốn con...tụ bầy.
MINH TUẤN
(Viết thay 7_vdn)",Thơ gia đình
MẸ VẮNG NHÀ...,"con về  sau chuyến đi xa
nhà im cửa đóng ,quanh nhà gió reo
không lo sao vẫn thấy nghèo
vườn thưa bóng mẹ ,quên reo tiếng cười.
biết đời lúc nhạt lúc tươi
mẹ vui bước dạo cho người thảnh thơi
tìm xưa trong nhớ trong cười
nơi tâm tư của những người mẹ quen.
nhà riêng lạnh tỏa bóng đèn
phòng khuya vương vấn tìm quen bóng hình
cái bàn trang điểm nhỏ xinh
cây son nằm đó ,nhớ tình chủ nhân.
quạnh hiu dăng vạn bâng khuâng
câu thơ mẹ viết lớn dần theo trang
mình con bên ánh trăng vàng
trông nhà bầu bạn đọc trang thơ buồn.
ghìm cho giọt lệ đừng tuôn
ngày qua tháng lại đoạn trường ngắn thôi
muốn mẹ vui mãi với đời
lòng con không thể chơi vơi ,đáy lòng.
nắng vàng gieo những chờ trông
mùa xuân hoa nở hương nồng cỏ cây
nhớ mẹ trao áng mây bay
trắng trong sợi tóc ,xếp đầy nét vui.
nhà vắng mẹ -thoáng bùi ngùi
mấy ngày trở lại niềm vui quanh nhà
dọn vườn chăm những chậu hoa
dọn phòng cho bụi thoáng nhà chờ mong.
mẹ vui trong những thắm nồng
mẹ về nhớ chụp , con sông quê người
bao hình phong cảnh đẹp tươi
mẹ ghi để ghép những lời thơ Tâm.
con về  sau chuyến đi xa
nhà im cửa đóng ,quanh nhà gió reo
không lo sao vẫn thấy nghèo
vườn thưa bóng mẹ ,quên reo tiếng cười.
con về  sau chuyến đi xa
nhà im cửa đóng ,quanh nhà gió reo
không lo sao vẫn thấy nghèo
vườn thưa bóng mẹ ,quên reo tiếng cười.
biết đời lúc nhạt lúc tươi
mẹ vui bước dạo cho người thảnh thơi
tìm xưa trong nhớ trong cười
nơi tâm tư của những người mẹ quen.
nhà riêng lạnh tỏa bóng đèn
phòng khuya vương vấn tìm quen bóng hình
cái bàn trang điểm nhỏ xinh
cây son nằm đó ,nhớ tình chủ nhân.
quạnh hiu dăng vạn bâng khuâng
câu thơ mẹ viết lớn dần theo trang
mình con bên ánh trăng vàng
trông nhà bầu bạn đọc trang thơ buồn.
ghìm cho giọt lệ đừng tuôn
ngày qua tháng lại đoạn trường ngắn thôi
muốn mẹ vui mãi với đời
lòng con không thể chơi vơi ,đáy lòng.
nắng vàng gieo những chờ trông
mùa xuân hoa nở hương nồng cỏ cây
nhớ mẹ trao áng mây bay
trắng trong sợi tóc ,xếp đầy nét vui.
nhà vắng mẹ -thoáng bùi ngùi
mấy ngày trở lại niềm vui quanh nhà
dọn vườn chăm những chậu hoa
dọn phòng cho bụi thoáng nhà chờ mong.
mẹ vui trong những thắm nồng
mẹ về nhớ chụp , con sông quê người
bao hình phong cảnh đẹp tươi
mẹ ghi để ghép những lời thơ Tâm.",Thơ gia đình
