title,content,Category
BIỂN KHÓC,"Biển khóc u sầu muôn nơi
Nghe tiếng ai oán vang trời
Đàn cá sao nằm phơi thây
Tang thương sao đến nơi này
 
Ngày đó biển trời xanh trong
Mà nay nghe xót xa lòng
Còn nhớ xưa nhiều năm qua
Thương sao câu hát dô tà
 
Trời hỡi! dân tình kêu than
Chưa thấu đến chốn thiên đình
Còn đó bao loài sói lang
Đang tâm hại chết dân mình
 
Thôi mong chờ làm chi nữa
Đành cam nuốt ngụm sầu đau
Ngày mai chắc còn đóm lửa
Mang về sưởi ấm đời nhau….
 
Xuân Mai",Thơ thiên nhiên
BIỂN CHẾT,"Nhìn vào đôi mắt cá chết
Tôi cảm thấy chán chường
Khi màn đêm phủ xuống
Pháo bông thắp sáng quê hương

30/4 về em có vui không
Có nghe tiếng sóng vỗ ở trong lòng
Tôi lắng nghe sự im lặng đến rợn người
Và tự hỏi đâu là niềm tuyệt vọng

Tôi gọi điện thoại về thăm mẹ
Mẹ nói lắp bắp không thành lời
Biển. Cá. Đã chết hết rồi, con ơi
Đêm. Người ta bắn pháo bông sáng rực trời

Những chai bia được khui ra
Những khuôn mặt người hớn hở
Những con cá không còn thoi thóp thở
Em có biết biển quê mình đang giãy chết

sgecstasy",Thơ thiên nhiên
BIỂN KHÓC,"Anh có nghe biển đang gào thét
Chất độc hại càn quét thuỷ sinh
Dập dồn sóng dạt gập ghình
Từng luồng cá chết bập bình nổi trôi.
Anh có thấy biển thôi êm ả
Nguồn nước trong hối hả ra đi
Để lại cặn bẩn đen sì
Cá đua nhau chết huống gì dân ta.
Anh có biết ông cha mấy lượt
Đánh ngoại bang xâm lược non sông
Bạch Đằng dậy sóng chống Mông
Rạch Gầm chẳng kém chiến công lẫy lừng.
Ngư dân không thể ngừng đánh cá
Kế sinh nhai vất vả linh đinh
Ấm no trước cho gia đình
Phồn vinh xây đắp nước mình mạnh hơn.
Ai cướp đi bát cơm manh áo
Ai cướp đi chén cháo lót lòng
Ai cướp sản vật biển đông
Để cho biển khóc triều ròng oặn đau.
Biển oà vỡ gọi Mẹ Âu*
Đau lòng cha Lạc* ôm sầu xót xa.
Âu* : Âu Cơ",Thơ thiên nhiên
BIỂN TA TA QUYẾT GIỮ,"Ở nơi nào biển cũng vẫn màu xanh
Dẫu máu đỏ quân thù lưu trang sử
Lính thủy Việt Nam đứng trên sóng dữ
Bảo vệ biên cương mãi được yên lành
 
Lớp lớp người nối tiếp bước quân hành
Mặc bão tố phong ba từ đâu đến
Tiếng gọi Tổ Quốc chính là mệnh lệnh
Không để cướp biển lấn tuyến hoành hành
 
Tình yêu nam nữ đành tạm rẽ phân
Bởi trước mắt
biển Đông cần trấn giữ
Truyền thống quật cường ngại gì sanh tử
Sẵn sàng hy sinh khi đất nước cần
 
Dẫu chiến trường nhiều nguy hiểm gian nan
Tình nhà nợ nước trên vai gánh nặng
Nước biển mặn sẽ thêm nguồn máu mặn
Những kẻ xâm lăng vướng sóng Bạch Đằng
 
Biển đảo ta sẽ trở lại màu xanh,
Vẫn thuộc về ta qua bao dâu bể
Kiên trung bất khuất đời đời cội rễ
Hợp xướng hùng ca cả nước hẹn thề",Thơ thiên nhiên
XUÂN MƠ,"Anh đứng chờ em dưới hiên nhà
Ôm lòng xuân thắm ...một nhành hoa
Từ trăng rụng gió mùa khao khát
Mòn mỏi hồn thơ ...em mãi xa
 
Xuân ngát hương bay khắp phố phường
Lời thơ anh ghép mộng vào thương
Ưu tư len lén vào trang giấy
Năm ngón tình nhân kết mộng thường
 
Em lạc trong xuân ...cánh tay người
Về theo tiếng gọi “ơi, tình ơi”
Tuyết rơi lác đác ngoài sân lạnh
Lòng ấm vì ai vẫn bên đời
 
Chuyện sớm với trưa ...chuyện đôi ta
Như xuân xanh lá, nụ đơm hoa
Mơ trưa cũng dắt tay vào mộng
Yêu đến nghìn năm chẳng nhạt nhòa",Thơ thiên nhiên
HẠNH PHÚC CUỐI,"Có những chiều anh ngồi ngắm chân mây
Tim chơ vơ tìm lại ngày hạnh phúc
Tình chúng mình như nụ hoa anh túc
Nở giữa khô cằn sỏi đá hoang vu
Có ai biết trong vẻ đẹp sương mù
Do hơi nước từ huyền không hư ảo
Bay thấp thoáng long lanh như vân tảo
Nhưng một tia nắng
Cũng làm tan biến theo hư vô
Tình ta luôn phẳng lặng như mặt hồ
Giông tố nộ cuồng đi qua bình yên trở lại
Cho dù bây giờ là ngang trái
Nhưng chúng minh đâu biết trước ngày mai
Định mệnh sẽ đưa ta đến tương lai
Như hai dòng nước sẽ hội tụ về biển cả
Vững niềm tin đừng để lòng sa ngả
Mình hẹn nhau ở cuối đường tình yêu nhé em",Thơ thiên nhiên
CHỜ NHAU TRÊN BIỂN,"Trăng yêu nước soi bóng mình bẽn lẽn
Gió yêu mây bay bổng khắp phương trời
Sông yêu biển vấn vít nhau trùng khơi
Anh yêu em một đời không thay đổi
Ngày vắng em tim anh buồn ngưng thở
Chân lang thang lạc lối trên phố quen
Giờ giới nghiêm lòng đóng cửa cài then
Mắt hoang vu lạnh lùng đêm tăm tối
Lúc gần nhau một ngày qua rất vội
Khi xa nhau nỗi nhớ dài thê lương
Anh bơ vơ dạo quanh những con đường
Nơi chúng ta thường đưa nhau dạo phố
Biển đêm nay dạt dào tiếng sóng vỗ
Lời ru buồn vì hai đứa chia xa
Một ngày dài lặng lẻ sắp trôi qua
Anh chờ em đón bình minh trên biển",Thơ thiên nhiên
BIỂN VÀ TA,"Sóng đôi lúc vỗ rát lòng bãi cát
Đến bạc đầu trắng xoá cuộc bể dâu
Lòng biển sâu oặn thắt những cơn đau
Nên vẫn cứ thét gào đêm giông bão.

Ta cũng thế, lắm khi cười cao ngạo
Nhìn cuộc đời hoang phế phủ rêu phong
Nuốt vào trong dòng lệ ứa lưng tròng
Vụt đứng dậy ngẩng cao đầu vui sống.",Thơ thiên nhiên
XUÂN LẠ,"Lại thêm lần nữa mùa Xuân lạ
Phương này đông giá cứ thênh thang...
Vạn hoa tuyết trắng rơi như lá
Lá khúc đông du chẳng nhuộm vàng!
Xa vắng nhau rồi, Xuân nhạt phai
Nghiêng mùa, chao lạnh buốt bờ vai
Đôi tay lạc lỏng tìm hơi ấm,
Mảng nắng nhạt thưa ở hiên ngoài.
Chẳng thể về cùng chung lối nhỏ
Góc chiều hiu quạnh thuở chia xa
Xuân đến làm chi, mang nhung nhớ...
Đường xưa. Phố cũ. Tuổi ngọc ngà.
Như thế, chuỗi dài bao Xuân nữa
Đếm hoài vụn vỡ bóng thời gian
Lãng quên. Quên lãng. Đan thương nhớ...
Nhốt chặt vào tim Xuân dịu dàng!
Tóc nâu",Thơ thiên nhiên
XUÂN GIÀ 88,"Vui làm trưởng lão với bao người
Tám tám xuân thu thắm mệt rồi
Dễ nói tiền tài như phấn thổ
Khó đem nhân nghĩa đổi vàng thoi
Bần cư náo thị không người hỏi
Phú tại thâm sơn lắm kẻ mời
Sự thế xưa nay luôn vẫn thế
Trăm năm đời tạm giống nhau thôi.
  Lá chờ rơi 30/09/2015",Thơ thiên nhiên
CHÚC XUÂN,"Xuân thắm yêu thương khắp mọi miền
Mừng Xuân an lạc vạn niềm tin
Công danh thăng tiến tròn mong ước
Kinh tế hanh thông thỏa ý riêng
Đào ngát hương xuân,Xuân viên mãn
Mai tươi sắc Tết,Tết khang an
Chúc xuân thịnh vượng, Xuân đầy phúc
Tài lộc đơm hoa nở đỏ hiên
mayngan",Thơ thiên nhiên
XUÂN MỚI,"Mùa xuân về bên hiên phải không anh?
Sao em vẫn nghe chừ xôn xao lạnh
Cơn mưa bụi bỗng dỗi hờn đỏng đảnh
Nhưng anh giờ xa quá một vòng tay.

Yêu thương ơi nỗi nhớ cứ đan cài
Như xuân nào cùng sánh vai trên phố
Anh xa rời tại sao em còn cố
Nuôi dưỡng chi hoài hình bóng trong tim?

Đến bao giờ tình mới chịu đắm chìm
Vào tận cõi lặng im miền ký ức
Để cho em chẳng trăn trở day dứt
Suy nghĩ điều không còn thuộc về em.

Xin người đấy, đừng tìm đến trong đêm
Giữa giấc mơ mà em đang chắp vá
Bởi em đâu vô tri như sỏi đá
Nên sẽ đau khi thức giấc sớm mai.

Thôi anh nhé nếu mình đã chia tay
Tình ngày cũ tiếc nhớ làm chi nữa
Chỉ còn chút dư âm tựa đốm lửa
Sưởi thế nào để đủ ấm trái tim?

Kể từ đây em sẽ không đi tìm
Niềm đau xót của cuộc tình dang dở
Ngoài kia hoa lá đang cười rạng rỡ
Thay áo mới em ra phố đón xuân.

Song Nhi",Thơ thiên nhiên
XUÂN ƠI,"Nắng say nắng ngủ trên đồi
Ta say ta nhớ đến người ta quên
Mỗi khi xuân ghé qua thềm
Nghe miền kí ức thèm men rượu nồng
 
Hương xuân nhẹ cởi nỗi lòng
Xoắn dây trói chặt mảnh hồn vào thương
Đem ra giữa chốn công đường
Xử trăm năm mãi còn vương chữ tình
 
Che miệng xuân cười thật xinh
Ấy là duyên nợ giữa mình và ta
Bao giờ xuân chẳng còn hoa
Thì xuân sẽ cởi duyên ta với mình .",Thơ thiên nhiên
MONG XUÂN,"Gót Nàng Xuân, vừa chạm ở ngoài sân
Khi nắng sớm không còn lần lữa đợi
Đã bừng lên những ánh hồng phơi phới
Thúc muôn loài trở lại với trời duyên

Biết xuân về nên én cũng chao nghiêng
Mời nắng gió bên thềm dang tay đón
Những sắc hoa trở mình khi vun bón
Trải nét duyên đời để chọn mỗi mùa sang

Vẫn biết rằng nắng ấm cả không gian
Nhưng hoa lá cứ chờ mang xuân đến
Hẹn hò nhau niềm vui say phải bện
Trải ngọt lành tận bến mộng tình ai

Giữa đường mây thanh thản lối tương lai
Cho nắng chiếu soi hồng từng kẽ lá
Những hàng cây chẳng yên mà nghiêng ngả
Tựa đã say mùa hối hả với màu xuân

Ước trần gian hạnh phúc sẽ thật gần
Trong ánh mắt trong nụ cười của Mẹ
Xuân đã đến mơ những ngày tấm bé
Gia đình thân yêu khi lòng trẻ mong về
lethutrang",Thơ thiên nhiên
SẮC XUÂN,"Em ngồi trên thảm cỏ xanh
Nụ cười lúng liếng
tròng trành bạch vân

Mắt huyền đen láy ngại ngần
Cửa tim vẫn mở
thanh tân đợi chờ

Nắng lên suối tóc đề thơ
Em nghiêng tà áo
liễu mờ sắc xuân

Lời thương dệt biếc mấy vầng
Hương yêu bẽn lẽn
châu trần giao bôi",Thơ thiên nhiên
XUÂN VỀ,"Xuân về xuân đến quê ta
Có đàn én lượn la-đà ngoài song
Trời trong xuân sắc thêm hồng
Bừng lên phơi-phới rộn lòng với xuân

Bập-bùng thúc dục trống lân
Dòn tan tiếng pháo trước sân rộn-ràng
Kìa ai quần áo xênh-xang
Lễ đền, lễ Phật điệu-đàng đông vui

Xuân về trên khắp nơi-nơi
Xuân vui tinh sớm chiều vơi chưa tàn
Hương vòng còn quyện bát nhang
Người vui quên để cỗ bàn lạnh tanh

Mai cây hoa trĩu trên cành
Đào khoe thắm cánh cắm bình trên ban
Ngày vui tết đến nhịp-nhàng
Bõ bao cực nhọc đoạn đàng năm qua",Thơ thiên nhiên
VỊNH THUNG NAI,"Đường đi đẹp tựa trong tranh
Nhà sàn thấp-thoáng, cây xanh rì-rào
Vầng mây thấp, con đường cao
Sương giăng đỉnh núi đục màu thiên thanh
Sông Đà vào vịnh cong-cong
Nươc mênh-mông nước bao quanh núi rừng
Nhấp nhô đảo nhỏ giữa dòng
Tửơng chừng như vịnh Hạ-long chốn này
Vịnh Thung-nai chính là đây
Bấy lâu ao-ước, hôm nay tỏ tường
Có đi mới biết con đường
Có chèo mới thấy lạch luồng mạch sông
Núi cao xanh biếc xa trông
Bóng in vài cụm mây hồng lửng-lơ
Mạn thuyền sóng nhỏ vỗ bờ
Ven sông thưa thớt lô-nhô nhà sàn
Cây rừng cứ tự-do lan
Để cho chim chóc cả đàn hót vang
Lâu-lâu nhìn thấy bản làng
Các cô gái Mán lang-thang ven đường
Đeo gùi vượt dốc lên nương
Phải chăng đi kiếm cơm lam độ ngày ?
Thuyền đi nước vỡ bóng mây
Nhìn con thác đổ cuối ngày trắng phau
Dòng trôi nước cuốn về đâu ?
Nét hoang-sơ lấn cả vào mơ hoang
RĐinh",Thơ thiên nhiên
THUỞ ẤY,"Thuở Ấy ngỡ chuyện ngày xưa
đâu hay Thuở Ấy cũng vừa hôm nay!

Thuở Ấy em còn nữ sinh
mà thơ anh đã hành trình viễn phương
uống trăng thay rượu hồ trường
say đêm ly biệt ngạo cuồng tử sinh

Thuở Ấy anh xa Thần Kinh
chỉ còn em đối diện mình với thơ
ngỡ tình là một giấc mơ
đâu hay Thuở Ấy bây giờ quẩn quanh

thủy chung giọt nước mắt xanh
vẫn ngân thánh thót chân thành giữa tim
Thuở Ấy anh chưa yêu em
Mà thơ anh viết chỉ riêng em chờ

nên chi Thuở Ấy bây giờ
vẫn nguyên dấu ái sợi tơ nguyệt hồng
vẫn là một nỗi ước mong
quyện tình huyền thoại trên dòng sông trăng

phối giao tâm ý điệu vần
nghe hưng phấn cuộc phong trần ngẫu duyên
bây giờ Thuở Ấy vô biên
giữa tâm điểm sóng hương nguyên trữ tình !


Cao Nguyên",Thơ thiên nhiên
THÁNG CHẠP VỀ RỒI,"1
Tháng chạp về rồi, em nhớ không
Nhớ Huế mưa lạnh tím dòng sông
Chiếc áo len nào che kín cổ
Làm ấm mắt nai, má ửng hồng
 
2
Tháng chạp về rồi, em nhớ không
Nhớ khu vườn ngoại vẫn ngóng trông
Bên khung cửa sổ thầm mơ ước
Thấy bóng em về phút đợi mong
 
3
Tháng chạp về rồi, em nhớ không
Nhớ căn phòng nhỏ có anh trông
Bước chân nhè nhẹ hàng mi động
Làm ấm hai người một nụ hôn
 
4
Tháng chạp về rồi, em nhớ không
Bầu trời xám xịt của mùa đông
Anh kẻ già nua, tên tử tội
Một đời lang bạt chạy lông bông",Thơ thiên nhiên
NỤ HOA VÀNG NGÀY XUÂN,"(1961)

Bài thơ này đã được nhạc sĩ Nguyễn Hiền phổ nhạc thành bài hát Anh cho em mùa xuân. Nhà thơ Kim Tuấn cho biết:
Nguồn: Thơ Kim Tuấn, Gìn vàng giữ ngọc - Saigon xuất bản, 1974",Thơ thiên nhiên
VỚI THU ....,"ta có thể ngàn lần không tin nổi
chuyện tình yêu vốn chẳng có ở trần gian ...
ta chỉ biết tận cùng nỗi nhớ
giấc mơ kia  đẹp mấy cũng tan ....

ta chẳng biết vì sao mưa quyến rũ
và mùa thu cứ xao xuyến tim lòng
ta chẳng hiểu vì sao chiếc lá
khiến tim chùng ở những phút ngóng mong

ta chẳng thiết mùa xuân hoa nở
ta chẳng ưa hạ nóng rát da
đông có lạnh trụi trơ cây cỏ
ta bất cần dù thiên hạ kêu ca ...

thế nhưng bỗng mùa thu qua ngõ
trái tim ta lạnh bấy cũng tan
một chiếc lá ...một nỗi lòng khắt khoải
hạt mưa thu cho nỗi nhớ cưu mang

ta chợt bỗng cần anh về trong giấc ngủ
để mơ ta có cớ với trời thu
ta chợt bỗng trở nên mềm yếu
tự siêu lòng qua câu hát, lời ru ...
diên vỹ
aug. 10, 2014",Thơ thiên nhiên
HÀNH TRÌNH CỦA LÁ,"Ngọn gió thu qua lá vàng rơi lả tả
Lắc lay cây nghiêng ngả dáng buồn hiu
Thương lá úa chờ đợi ngày mục rã
Trên đoạn đường, đường định-mệnh một chiều.
 
Vào xuân hạ nắng nồng sanh sắc tố
Lặt lìa xanh màu mát mắt trần-gian
Rồi thu, đông đến màn mây xám lạnh
Nhựa nuôi cây nhàn-nhạt lá trở vàng.
 
Con đường một chiều vòng tròn giáp mí
Lại trở về mốc điểm những lần qua
Luân-hồi tái-sinh thong-dong lá bước
Sải cánh đùa cơn mưa rớt nắng sa.
 
Anh Tú
11/11/2015",Thơ thiên nhiên
CHỚM ĐÔNG,"Thu tàn đông chớm lạnh lùng chưa
Buốt cả đời ai trong gió mưa
Lối cũ nhà xưa bên thềm vắng
Còn nghe gió thoảng chút âm thừa

Êm êm khe khẽ vọng trong lòng
Một tiếng đàn đêm gợi nhớ trông
Góc phố trời khuya sương thấm lạnh
Người về phương ấy có buồn mong..

16/11/2015",Thơ thiên nhiên
MƯA THU ...,"Thu đã về rồi em vẫn chưa!
Một mình tôi đếm ... những giọt mưa
Mưa thu nhè nhẹ xuyên kẻ lá
Đủ lạnh hồn ai, chẳng thiếu thừa


Đêm vắng sương thu buốt cả lòng
lang thang quãng vắng đợi rồi trông
chìm vào sâu thẳm, đêm cô tịch
mờ mịt ... thôi đành hết đợi mong

15.11.2015",Thơ thiên nhiên
TÌM LẠI NỤ CƯỜI,"Làm sao nhặt lại nụ cười
Tôi trót đánh mất bên người tôi yêu?
Khoảnh khắc nông nỗi tự kiêu
Để rồi đôi ngã đường chiều cô đơn

Làm sao tránh được giận hờn
Bên kia lỗi hẹn mặc bên đây chờ ?
Cung đàn căng đứt dây tơ
Còn đâu tiếng nhạc lời thơ êm đềm

Lệ đắng chảy ướt môi mềm
Men yêu mật ngọt đã thêm hương sầu
Nụ cười héo hắt bể dâu
Khi ta mới bước lên cầu đắm say

Long An mây trắng đường bay
Hạnh phúc mơ tưởng sớm phai sắc màu
Tôi dù từ biệt nỗi đau
Son môi tàn nụ cũng xao xuyến lòng

Thuyền yêu đã đổi bến sông
Chúc em sáng lại môi hồng lần sau...",Thơ thiên nhiên
TRĂNG THU XA CÁCH,"thức đi anh dìu em trên lối sỏi
trăng thu mờ mời gọi một vòng tay
dựa vai nhau trên con dốc xưa này
thân áo mỏng nhờ hơi người sưởi ấm

gót chân son nghiền đau trên lối cấm
tóc hương bay quyện vị ngọt môi hôn
ôm em đi cho phách lạc tan hồn
ghì cực mạnh thân tuôn thành bọt vỡ

mang em theo về phương trời thương nhớ
khuất trong mây để cứ ngỡ hồn mê
ngắt đường tơ đừng lưu lại dấu về
cho ngấn lệ đừng hoen màu mắt ướt

uống đi anh cho đêm dài lướt khướt
rượu môi mềm, say quá ngỡ hôn môi
người cuồng điên hay rượu đảo điên rồi
mai xa cách say người hay men đắng?

nếu biết yêu phải nhận nhiều trống vắng
xin là mây dõi dấu bước chân ai
là sương lam vương vấn mắt u hoài
là gió thoảng theo anh truyền hơi lạnh

về nghe anh nếu thấy lòng hiu quạnh
mang trăng thu trả lại trọn vòng tay
mang bờ môi thay rượu nhấp men ngày
em thân lạnh cần hơi người hong sưởi.

LÊ THAO CHUYÊN",Thơ thiên nhiên
HOA VÀNG NGÀY XƯA,"Từ ngày mình biệt tin nhau
Thiên thai hoang vắng khác nào đồng hoang
Người vui phố thị xênh xang
Quên rồi nước biếc non ngàn thuở xưa

Đi qua ngần ấy nắng mưa
Hẹn thề ngày cũ cũng vừa phai phôi
Người giờ chắc đã quên rồi
Dấu yêu một thuở bên đồi dạ lan

Gã từ quan. Gã từ quan
Chẳng còn nhớ đóa hoa vàng từng yêu
Rừng sâu mất dấu một chiều
Rêu phong nhuộm phủ cô liêu lối về

Tình yêu như giấc ngủ mê
Tỉnh cơn mộng mị hẹn thề vụt bay",Thơ thiên nhiên
HƯƠNG SẮC MÙA THU CHÓNG TÀN PHAI,"Từ buổi nhìn Thu rực rỡ trời
Lòng tôi chợt giá nghĩ xa xôi
Những chiếc lá rơi, cơn gió cuốn
Là Đông cũng sắp đến đây rồi!
 
Thu đẹp kiêu sa, đẹp não nùng
Nhìn Thu thi sĩ trót bâng khuâng
Chữ bay theo lá hồn hoang dại
...
Chưa trọn bài thơ, đã mấy trùng!

Từ thưở yêu Thu tôi biết sầu
Trang Thơ tím mực lật đêm thâu
Thương cảm hình hài, yêu vóc ngọc
Mùi hương hoa cỏ xoáy niềm đau

Thu đến nhanh như buổi hẹn đầu
Rồi Thu đi vội...đẫm trời Ngâu
Thu ơi có biết mai xa cách
Đông đến mình tôi chất ngất sầu!

Thu đến, Thu đi có hiểu rằng
Từ lâu, tôi đã trộm yêu Tranh
Những sắc đỏ, vàng, xanh, tím ấy
Cào xé hồn tôi trong...giá băng!


Mùa Thu 2015",Thơ thiên nhiên
NÓI VỚI MÙA ĐÔNG,"Chàng là lãng tử từ đâu lại
mà nét phong sương phủ kín mình
tiếng cười hoang dại nghe khô khốc
sắc lạnh dường như vỡ thủy tinh

Chàng là lữ khách miền hoang dã
đến hẹn lại lên đến đất này
Nhà nhà cửa đóng người che mặt
ai mà thích thú đón chàng đây

Ta thời niên thiếu cũng phong sương
nếm trải trần gian đủ đoạn trường
vẫn thường ưỡn ngực mùa đông lạnh
nhặt nhạnh heo may đã sự thường

Sự đời ta cũng ít người thương
Cay đắng cùng nhau chút đoạn trường
Đêm nay rót rượu mời ngươi nhé
Năm sau lại đến nếu vấn vương...!

lnp",Thơ thiên nhiên
NÓI VỚI MÙA THU,"Sáng ra lá Hạ hỏi thăm nhau
Vừa mới đêm thôi ... ủa lạ nào
Ai rưới màu gì lên áo nhỉ
Ngẩng đầu Thu đã đến trên cao

Chưa gặp mà ta hiểu rõ nhiều
Rằng em thanh sắc biết bao nhiêu
Ví đời qua đỉnh vào quanh mới
Còn để tầng cao nét diễm kiều

Có lần kỳ ngộ đến như mơ
Ờ phải ... nhờ em nảy ý thơ
Tập tễnh gieo vần ca ngợi lá
Đưa ta qua những ... lạ không ngờ

Cứ gần tháng Chín ta thầm đọc
Hay quá ... bài văn buổi nhập trường
Từng chữ thấm vào trong trú ngụ
Kết thành Thu đẹp biết bao thương

Trời đất sanh ra đủ bốn mùa
Quê ta chỉ có nắng và mưa
Chừng khi được ngắm em đi tới
Lộng lẫy hơn nhiều tưởng nghĩ xưa

Rằng em đem cả niềm hy vọng
Rằng vẽ tương lai bước xuống đời
Rằng lúc thăng trầm đem kiểm nghiệm
Rằng đà viên mãn cuộc rong chơi

Mỗi mùa mỗi vẻ mỗi màu riêng
Tiềm ẩn siêu siêu lẽ diệu huyền
Xin cám ơn đời lần hạnh ngộ
""Hành Trình Nhân Loại"" được hoàn viên

NhàQuê July 31, 2015",Thơ thiên nhiên
NÓI VỚI MÙA HẠ,"Bây giờ bên ấy nóng quanh năm
Xưa lúc nực giông mới thấy hầm
Ngột ngạt đang len từng kẽ lá
Người xa chỉ biết xẻ chia thầm

Chào em đến sớm Hè Đông Bắc
Đã dặn dò Xuân tặng hết hoa
Để lá xanh cành ... muôn nụ điểm
Chiều nghiêng đổ bóng thật hiền hòa

Rót xuống nhân gian chén rượu nồng
Tân khoa tung mũ rợp tầng không
Rạng ngời mơ ước ngày vào cuộc
Vườn lại thêm hoa ... những cánh hồng

Chuẩn bị cho Hè cả tháng qua
Từ quê di trú trở thành nhà
Đông Tây Nam Bắc dù muôn dặm
Thông lệ xum vầy con cháu xa

Mỗi khi tưởng nhớ về Hè cũ
Khi phượng đầu mùa lác đác bông
Từ giã thị thành đâu hứa hẹn
Khai trường có trở lại hay không

Tuổi trẻ thời ta như thế đó
Giữa hai lằn đạn vãi vào nhau
Đêm nằm ngủ cạnh bên hầm trú
Con chữ thấm vô đã nát nhầu

Nên Hạ riêng ta đủ dáng hình
Có khi rạng rỡ ánh bình minh
Cũng từng u ám mây che khuất
Cuối cuộc đâu ngờ Hạ rất xinh

NhàQuê May 12, 2015",Thơ thiên nhiên
BÀI THƠ TRÊN LÁ LỤC BÌNH,"Bài thơ trên lá lục bình
Năm xưa anh khắc chuyện tình đôi ta
Với cành hoa tím màu cà
Em mang theo suốt đời mà nhớ thương
Bây chừ hoa đã tàn hương
Lục bình lá đã khô đường nét thơ
Vần câu đã nhạt, đã mờ
Mà tình xưa vẫn dật dờ tháng năm

Cố Quận",Thơ thiên nhiên
TƯƠNG TƯ MÙA THU,"Ta tương tư mùa thu
Vùi quên trong phiến lá
Mênh mang ánh
nắng chiều
Vào hồn thơ say đắm.
Ta tương tư tình ai!
Êm như giòng suối mát
Ủ chiếc lá vàng phai
Tình chân mây tha thiết.
Ta tương tư hoàng hôn
Quên lối về đơn bóng
Hàng cây hiu hắt buồn
Nghiêng soi mình trong gió.
Ta tương tư lá rơi
Khép mình bên mưa gió
Khóc cuộc tình phai phôi
Ngàn năm ôm sóng nước.
Ta tương tư mùa thu
Trải dài qua phố vắng
Ta tương tư tình anh
Dấu sầu theo bóng núi.
Tranh mùa thu Cali
Helene Do
12-10-15",Thơ thiên nhiên
GIỌT MƯA THU - 2,"Mưa thu tí tách trên cành
Mưa chi cho khóm lá xanh hóa vàng
Thu xưa, em bước sang ngang
Để nay thu cũng chuyển vàng hồn tôi.

Thu xa thảm lá bên đồi
Bài thơ còn ấm chỗ ngồi hai ta?
Thu nay, bóng ngã thu tà
Góc đồi năm cũ, người xa muôn trùng.

Chiều thu bóng ngã mông lung
Mây thu bàng bạc chập chùng niềm riêng
Người ơi, nơi ấy bình yên?
Hồn tôi như lá, muộn phiền ưu tư.

Nguyên Thạch",Thơ thiên nhiên
CHIẾC LÁ GIỮA GIÒNG,"Đời ta như chiếc lá
trôi giữa giòng sông sâu
mặc mưa cuồng sóng dữ
chẳng biết tấp về đâu!

Một sáng sớm lìa cành
khi bão tố vây quanh
nghiêng chao tay cố níu
ý thức sự sống …giành!

Sức lực đã kiệt mòn
đành rơi theo theo chiều gió
thời gian …dù khốn khó
giòng nước mãi vô tình

Ta trôi không bờ bến
bên giòng đời lênh đênh
niềm tin và điểm tựa
ngày mai…trời bình minh

Cao nguyên phố, 09-10-2015
Dzạ Lữ Kiều",Thơ thiên nhiên
NỤ CƯỜI SƠN CƯỚC,"Đường lên bản thượng chiều thu
Gặp cô sơn nữ
thượng du má hồng

Gió lay suối tóc bềnh bồng
Nụ cười sương khói
xanh đồng lúa non

Cong cong vành nguyệt như son
Long lanh hồ ngọc
xoe tròn tim ai

Gùi mây em địu trên vai
Hoa Ban hương ngát
ngất ngây lòng người

Phù vân thấp thoáng cổng trời
Ngỡ tiên giáng thế
dạo chơi cõi trần

Môi chưa kề ché rượu cần
Hồn ai lạc bước
tần ngần chơi vơi

Điệu khèn trầm bổng ru hời
Dáng hoa thoăn thoắt
nghẹn lời thi nhân

Thương Hoàng",Thơ thiên nhiên
BIỂN VẮNG TRĂNG ĐÊM,"Những lúc hạ về ngắm ánh trăng
Im lìm soi sáng dáng chị hằng
Rì rào chiếc lá tim ta bỗng...
Chợt thấy ngu ngơ có phải chăng?

Ta say bóng nguyệt trường thân lõa
Suối tóc ngàn sao lấp lánh khơi
Tuyệt sắc giai nhân màu xanh biếc
Bập bềnh ngọn sóng lã lơi mời

Trăm năm chú cuội hình như vẫn...
Chiếm cả hồn ta một góc trời

Cá Mặn",Thơ thiên nhiên
CHỜ THU,"Mùa thu thay áo ven đường
Lá nhuộm sân trường, nắng vương góc xưa.
Tình thu chếnh choáng ngủ trưa
Khát vọng ru hời, thoảng đưa giấc nồng.
Và em tô vội môi hồng
Hong mái tóc bồng bên song cửa xanh.
Còn anh mơ túp lều tranh
Hai quả tim vàng , lượn quanh suối reo.
Trời thu mây trắng trong veo
Lúng liếng mắt cười , dõi theo người thương.
Đường thu nhạt ánh tà dương
Anh vội quay về , màn sương mờ giăng.
Ngoài kia thao thức vầng trăng
Sao mọc lưng chừng, gió trằn trọc ru.
Đợi anh, chờ đến mùa thu
Công toại danh thành , lãng du dừng chân.
Anh về rũ áo phong trần
Se sợi chỉ hồng , kết vần yêu thương.
 
 
PEARL",Thơ thiên nhiên
