title,content,Category
ANH ĐÃ VỀ RỒI,"Anh đã về rồi qua lối xưa
Hàng cau xoã tóc nắng lưa thưa
Cá vờn đớp móng chân bèo động
Tiếng gió lao xao gọi giấc trưa.
 
Mẹ già chống gậy trước hiên nhà
Ngắm dáng thằng con lệ đẫm nhoà
Ra đi xuân sắc , nay đầu bạc
Mẹ cũng lưng còng , nhíu làn da.
 
Nụ cười pha lẫn nước mắt mừng
Câu hỏi lời chào ngưng lưng chừng
Chỉ còn nghe tiếng  tim đập mạnh
Nghèn nghẹn đôi môi, nhẹ run run.
 
Mẹ xoa đầu anh khẽ thì thầm
Anh nắm chặt tay Mẹ nâu thâm
Như nuốt từng lời vàng dạy dỗ
Giữa đời giông tố lắm thăng trầm.
 
Tết này ắt hẳn Mẹ vui nhiều
Có anh như ruộng lúa phì nhiêu
Mẹ chẳng còn buồn  ra đầu ngõ
Mong ngóng anh về mỗi khi chiều.
 
Anh thắp nén hương tưởng nhớ Ba
Thì thầm khấn nguyện Ba thứ tha
Vì đời viễn xứ , chân phiêu lãng
Lâu mới trở về thăm quê nhà .",Thơ tình
XUÂN NÀY MẸ VẪN ĐỢI CHỜ ANH,"Đã mấy hôm rồi Mẹ ngóng trông
Anh nơi sứ lạnh tuyết trổ bông
Về thăm nguồn cội, quê và Mẹ
Cho thoả niềm sầu, Mẹ nhớ mong.
 
Mẹ vẫn từng đêm ngắm hình anh
Tìm trong ánh mắt sáng long lanh
Này nét của Ba , kia của Mẹ
Khẳng khái hơn người , thích tung hoành.
Mẹ chăm gốc Mai trước hiên nhà
Bảo để tết nay sẽ làm quà
Tặng anh nhân dịp đầu năm mới
Mai mắn thuận hoà toả loang xa.
 
Mẹ gói tình thương trong lá xanh
Những đòn bánh tét thật ngon lành
Rằng bởi vì  anh thích nếp mới
Hoà quyện mùi thơm mỡ dưa hành.
 
Mỗi chiều Mẹ mặc chiếc áo Đông
Anh gởi về cho lúc Xuân nồng
Nghe toả quanh người làn hơi ấm
Của đứa con xa, khuất bụi hồng.
 
Xuân này Mẹ vẫn đợi chờ anh
Ngày lụn tháng tàn tết đến nhanh
Về mau anh nhé ! Từng đêm nhớ
Mẹ thức âm thầm suốt năm canh.",Thơ tình
TRÀ XANH,"gửi Lisa Nguyễn
 
 
Trà xanh gói gói tình nhân loại
quẫy hơi ấm
màu xanh non nhấp môi hôn
cảm giác gần gũi đến gần gũi
cựa quậy đồn khuya bất tận

âm vang hoàng hôn phi đêm hoang tàn
tách trà xanh tiễn bước sân ga
xe lửa chuyển dòng chảy luyến nhớ
từng toa, từng toa dấn thân con đường gầy sướt
đắng chát thấm dần ngót ngót
chiếc vé khấn lặng trong tay
linh cảm trả lại hương chuông gió
rung động mỗi bước chân qua

một cổ xe ngựa đứng nhìn dốc núi
những tán lá ngày xưa đã trổ bông kết trái
vài cây phấn cổ thụ nằm nghỉ bên hóc đá
tà áo trắng thắc thỏm thời áo trắng
trong hộc tủ trống vắng

một con tằm tìm kiếm rừng dâu
giữa cái kén vụn vỡ
cô đơn đi lạc trong ngôi nhà
dòng sông cạn
ngọn nến ngoài hiên chờ trăng xõa tóc nhuộm đời sáng loáng

giấc mơ lượm được những vì sao
từ con tằm đang kéo nhớ
bình trà đợi...

                               Đoạn Trường",Thơ tình
CUỐI ĐƯỜNG TÌNH THU,"Thu xưa hoa cúc nở vàng
Thu nay hoa cũng, vẫn vàng đấy thôi ...   
 
Mùa chẳng khác, sao đời cứ đổi ?
Tuổi miên sầu, trăm mối lo toan
Làm sao cũng chẳng vuông tròn ?
Thời gian trôi mãi, đâu còn như xưa ?

Ta rãi lá, tiễn đưa lần cuối
Khóc cho người, thương buổi phân ly
Mai này ai tiễn ta đi ?
Đường thu gió lộng níu ghì bước hoang ...  

Người ngủ nhé, bên ngàn lá đổ
Ta ngồi đây, thống khổ...đoạn trường
Đa sầu nên phải tình vương
Bài thơ nhỏ lệ cuối đường...tiễn đưa .



Jacaranda",Thơ tình
TÌNH KHÚC TẶNG MÙA ĐÔNG – TÌNH KHÚC 4,"Ở nơi này đông thấm lạnh rồi anh 
cái lạnh cứ hồn nhiên len lõi từng vạt gió
mảng không gian bỏ ngõ
mặc sức xổ tung trời
xô bụi lốc
đuổi lá bay
Ở nơi này đông trống trải một vòng tay
Em chỉ biết tự thu mình co ro 
tìm chút ấm
một nửa đông em chưa từng rét đậm
nhưng bây giờ tím tái
nỗi nhớ ơi !
Khoảng cách từ xa một nửa khoảng trời
gió không bắt nhịp cầu
nên không gian hụt hẫng
bỏ mùa đông lẩn quẩn
quấn riết nỗi niềm
tê dại đến cuồng mơ
Nơi em bây giờ đông tràn lạnh câu thơ
từng khổ nhỏ phong phanh
chống chọi mùa
rúm ró
câu chữ nhả chưa tròn
dường đóng băng hóa rọ
Em bất lực chờ 
đông bỡn cợt 
chán
đông đi .
18/12/2014",Thơ tình
RANH GIỚI...,"Anh về... viếng mộ em lần cuối
Rồi mai kia giong ruổi tha hương
Chiến tranh phá sập cầu thương
Làm ta lỡ nhịp con đường tình yêu
 
Mộ xây đẹp mỹ miều bên mẹ
Cánh đồng quen bao kẻ người qua
Em nay ở lại quê nhà
Anh làm lãng tử, bôn ba xứ người

Từ đêm ấy, nụ cười khiếm khuyết
Khủng đêm rằm. Vĩnh biệt ngàn năm
Đất sâu huyệt lạnh em nằm
Muôn trùng xa cách, sao thăm bây giờ?

Những cây cỏ, làm làn ranh giới
Người trên nầy, nhớ tới em luôn
Em đi để lại nỗi buồn
Làm người ở lại, lệ tuôn đêm rằm

Đôi nhẩn cưới xa xăm đã sắm
Em hứa đeo để thắm duyên lành
Từ lâu anh vẫn giữ dành
Nếu đời ngắn hạn, anh đành mang theo.


(Dec 20-2014)",Thơ tình
NHỚ VỀ EM,"Ngồi dở lại những trang đời tình sử
Để chiều nay nghe nhẹ bước em về
Ta áo trắng trinh nguyên nồng hương gió
Của một thời ngan ngát những đam mê
Tôi ngày đó chí tang bồng hồ thỉ
Bước kiêu hùng chưa thoả mộng nam nhi
Em cô gái vừa tàn trăng mười sáu
Bao nhiêu chàng qua ngõ cội tình si
Nhớ thu ấy một mùi hương tóc gội
Nép vào tôi khúc khích tiếng em cười
Tay nhẹ vuốt mái tóc huyền buông thả
Ôi ! Tiếng cười làm ướt cả hồn tôi
Qua mấy mùa hạ đi thu lại đến
Em vừa tròn lứa tuổi mộng đôi mươi
Tình yêu kia mỗi ngày thêm một lớn
Ngỡ bên nhau đi trọn suốt nẻo đời
Tàn chiến cuộc lối đời mình chia cắt
Tôi lạc em đành mất một cuộc tình
Người em yêu giờ phương trời vô định
Mà trong tim vẫn đậm mãi bóng hình
Chiều nay dở lại trang đời tình sử
Tôi nhớ em nhớ quá những tiếng cười
Nhớ bờ vai thơm nồng hương tóc gội
Mà một thời đã ướt cả hồn tôi ...
....Viết nhớ về người em gái năm xưa ..",Thơ tình
CHUYỆN TÌNH TRĂNG BIỂN 3,"Trăng thường trốn biển tiêu dao,
Khiến biển buồn giận thét gào ngày đêm.
Mấy khi biển lặng, sóng êm?
Bởi mây và gió,
Đổ thêm ghen hờn.
 
Nhưng biển đâu có cô đơn,
Bóng sao ,bóng núi chập chờn vây quanh.
Nếu bảo lòng biển thiên thanh,
Thì lòng trăng cũng chân thành,
Sáng trong...
 
Mênh mông trong cõi mênh mông,
Chuyện tình trăng biển thoát vòng phù du.
Trải bao sóng gió âm u,
Khuyết tròn
mãi đến thiên thu không rời...
 
Biển trăng là chuyện của trời,
Gẫm ra cũng giống chuyện đời đôi ta.
Hờn ghen, mê đắm,thiết tha,
Ước mơ son sắt đến già không phai",Thơ tình
ĐÊM THU GỢI NHỚ,"Đêm Thu ơi ! người xưa còn vắng bóng
Nơi xa  em có mong ngóng vào ra
Mà nơi đây trong những buổi chiều tà
Ánh dương lặn xót-xa lòng lữ-thứ

Nỗi nhớ-nhung vẫn là điều bất tử
Đem quãng đời quá-khứ ước tương-lai
Rồi mỗi đêm thêm bao tiếng thở dài
Trăn với trở nỗi u-hoài trong dạ

Mùa Thu đến nơi miền xa xứ lạ
Cố-gắng tìm một hình bóng thân quen
Mà lạ sao lòng dạ lại yếu mềm
Đêm chẳng ngủ mắt muốn hoen ngấn lệ


Đường đời vẫn là nương dâu bãi bể
Nẻo phong-trần xá kể kiếp phù-sinh
Đêm tối về lại muốn tới bình-minh
Tia sáng cuối đường hầm mong sớm lóe

Cõi trầm-luân…  liệu ta còn có thể … !",Thơ tình
NHỚ !,"Đêm nay ngắm bóng hoa lồng nguyệt
Khẽ hỏi lòng riêng có nhớ nhà ?
Đất khách mịt mờ chân lữ thứ
Điệu đàng…thuở đọc “Gánh hàng hoa”
Thầm trách: Đông về gieo buốt lạnh
Tuyết rồi tuyết nữa cứ hoài rơi
Trùng trùng mây trắng
Ôi ! Mây trắng
Trăng lặn_Sao mờ
Đêm tả tơi.
Lỡ bước tha hương
Sầu viễn xứ
Nhớ về quê mẹ để bâng khuâng
Nhớ đêm trừ tịch bên bếp lửa
Đỏ ánh than hồng 
Ấm nghĩa nhân.
…
Vẫn hỏi: Vì sao vắng cánh Diều
Để giờ ăm ắp nỗi cô liêu
Áo trắng_sân trường - ghi khắc mãi
Nhớ gì ?
Lại nhớ đến liêu xiêu !
Thì thôi !
Đã lỡ là lưu khách
Cả kiếp gian nan lấm bụi trần
Mai đây nếu muốn về nơi cũ
Chỉ ước: đường xa cũng hóa gần.
…
Đêm nay vẫn đợi: hoa lồng nguyệt
Chợt thấy buồn thêm !
Thấy rất buồn !
Sống đến trăm năm rồi ra cũng…
Như ánh chiều tà lưng lửng buông.
(28-08-2014)",Thơ tình
ANH MUỐN MỜI EM ...,"Anh muốn mời Em,
về thăm đường xưa phố cũ.
Dòng sông hoàng hôn,trời nhạt nắng trải sương mù.
Giới thiệu cho biết,
xóm làng nơi Anh cư ngụ.
Dù sống xa rời,vẫn nhớ lúc mùa vào thu!
 
Ngồi ngắm vừng trăng, những đêm buồn lo mất ngủ.
Nghe tiếng buông mình,
đếm sương rụng chạm bên hiên.
Chia sớt giùm cho, từng nỗi nhớ giải muộn phiền.
Hai tiếng quê hương,
mơ về luôn mà không được?
 
Tâm trĩu nặng sầu,
lạc lõng đi hồn vất vưởng.
Tìm vào chốn đâu? Hóa duyên nồng được yêu thương!
Cổ tích thần tiên,
chuyện tình thường nghe mẹ kể.
Giấc ngủ chờ mong, thiếp mê đến cửa thiên đường.
 
Chỉ có vòng tay,
từ Mẫu thân trao ban thưởng.
Là mới nồng nàn, chân thật mãi trọn yêu thương.
Mẹ là người cho,
không bao giờ chợt lấy lại.
Hơn cả đất trời, cho chưa vẹn lấy lại ngay.
Chỉ có tình của Mẹ, hằn sâu mãi không phai.
 
 
Anh muốn mời Em, về thăm lại chốn quê xưa!
Có những dòng sông, chiều căng gió vuốt lá dừa.
Khúc sáo đó, nâng cánh diều lượn bay cao vút.
Mang âm giao hòa, cung phách lướt thoảng đong đưa.
nguyênhoang",Thơ tình
THƯƠNG VỠ,"Ai đứng đây mà nghe hồn mưa đổ
Phút chia tay thương loang lỗ vết sầu
Tim se sắt dâng men đắng thương đau
Trăng chếch bóng ngã màu vương nuối tiếc

Đàn ai oán trỗi cung hờn ly biệt
Gió chênh vênh nghiệt ngã xám mây trời
Đêm khuya khoắt hai chiếc bóng chơi vơi
Khan tiếng nấc nghẹn lời rung môi chát

Đôi châu pha vỡ vụng về trên cát
Con bướm tình ngơ ngác vỗ cánh bay
Kẻ bước đi mà dạ héo gang tày
Người ở lại đọa đày đau hấp hối

Tiếng vượn tu đêm dài thêm bức bối
Tình khuất mờ theo sương khói lam khuê
Quay gót lui mà thương dạ não nề
Chìm bóng đêm, lối về xa muôn kiếp",Thơ tình
CHUYỆN TÌNH CHỊ TÔI,"Đã lâu mới ghé chợ quê  
Chợ chiều thì vắng, đường về thì xa   
Gặp người chị họ năm xưa  
Bán rau ở chợ, vẫn chưa lấy chồng
Ngày nào thắt đáy lưng ong  
Ngày nào ngoài mặt, trong lòng người say  
Chị chờ cạn cả tháng ngày
Bên thương, bên nhớ gánh đầy đôi vai
Người xa, năm tháng thì dài   
Mấy ai biết được ngày mai mà chờ  
Tuổi xuân có đợi bao giờ!  
Mà chị còn ngóng, còn mờ mắt trông...
Chị ơi! sao chẳng lấy chồng?  
Biết đâu người ấy đã không còn chờ 
Những đêm chợt tỉnh giấc mơ  
Chị ôm bóng chị... mắt mờ... lệ rơi...
Gạn nước mắt, lấy nụ cười  
Gượng vui chị muốn cho tôi đỡ buồn   
Người ta mặc cả bán buôn  
Chị tôi mặc cả nỗi buồn với ai..",Thơ tình
NỖI BUỒN KHÔNG VÔ ÍCH,"Cuộc đời  có  lắm nỗi buồn
Sẽ làm ta thêm nghị lực
Con đường dẫu lắm chông gai
Nhắc nhở mình luôn gắng sức
 
Nào hãy nhìn xem nhìn xem
Bên mình còn bao bè bạn
Bao cánh cửa mới mở ra
Ngày mai bình minh tỏa sáng             
 
Vậy thì  nỗi buồn cũng đáng
Chỉ làm ta thêm vững vàng
Mùa đông lạnh rồi qua hết
Én về báo hiệu xuân sang
 
Rồi ngày mới sẽ sang trang
Con đường qua bao ghềnh thác
Yên rồi bước chân lang bạt
Ngày vui người lại bên người
 
Nỗi buồn nào cũng qua thôi
Nhưng  sẽ thêm niềm vui mới
Trái tim yêu thương vời vợi
Xin đừng để gió cuốn đi…",Thơ tình
CÒN NHỚ HAY QUÊN,"Đi tìm một nửa ngày xưa
Xa nhau từ lúc trăng chưa kịp tròn
Đường hoa in gót chân son
Mưa làm mất dấu ai còn nhớ không
 
Nhớ ngày cành mộng đơm bông
Nở ra một đóa hoa lòng ngát hương
Vội vàng gởi tặng người thương
Một lần xưa ấy vấn vương một đời
 
Chiều nhìn chiếc lá vàng rơi
Heo may nhè nhẹ ru lời mộng mơ
Một mình đứng lặng ngẩn ngơ
Thuyền trôi xa bến sông thơ lâu rồi
 
Trăng xưa mờ khuất trên đồi
Ngậm ngùi nhìn lại bồi hồi nhớ ai 
Đêm buồn chìm dưới mưa bay
Có người lặng lẽ ngủ say quên đời….",Thơ tình
KHI GỌI CHÚ BẰNG ANH,"Nếu mà gọi chú bằng anh
Thì bên ấy có tặng qùa bánh không ?
Có còn sớm nhớ chiều mong
Hay khi đặng được thì lòng mau quên
Lúc buồn ngồi một mình ênh
Lấy ai nữa để bắt đền khơi khơi
Còn thêm thiên hạ lắm lời
Ớt chanh mắm muối nói thời vào ra
Mắc công gần trở thành xa
Từ thân quen hóa ra là người dưng
Nghĩa gì đâu chuyện danh xưng
Đổi làm chi để ngập ngừng . Chú ơi
Chờ hôm nắng gió đẹp trời
Thấy vui  , khẽ gọi anh ơi . Mấy hồi
Để bên ấy chú bồi hồi
Suốt ngày tủm tỉm ngồi cười vu vơ
Thôi thì tập trước qua thơ
Gọi anh từ phút bây giờ được chưa ?",Thơ tình
THU NHỚ !,"ta có lúc quên mình còn biết nhớ
thuở ngày xưa khi câu chữ rất thân
ta có lúc tìm về thời quá khứ
thuở con tim đi lạc giữa nhân gian ...
ta cứ đợi một năm mùa lá rụng
trăm câu thương treo bên ngõ chờ mong
người đâu đó bên cạnh đời êm ả
có nặng lòng câu nhớ ở bên song ?
nay thu đến mang mùa thương thuở ấy
trái tim người còn say mộng ngày qua ?
hay ta chỉ một mình cùng thu muộn
tự chuốt say mình trong quá khứ ...đã xa ...
ta cứ nhặt sợi tương tư trong nắng
ép vào trang thơ câu chữ nhớ mong
người một dạo ngang qua đời rất ngắn
đủ để ngàn thu câu chữ ngóng trông ..",Thơ tình
VỰC NHỚ,"Chuyến phà xưa người khách đã sang ngang
Bao kỷ niệm sóng xô vào dĩ vãng
Bến sông quê mang nghĩa tình sâu nặng
In rặng Ba Vì ngăn ngắt tím màu mây.
*
Câu thơ nào còn neo đậu nơi đây
Như mạ non dứt lòng vào vụ cấy
Biết mùa kia rồi chắc bông hạt mẩy
Lúa sẽ xanh màu đừng che đậy vì em.
*
Mắt vẫn tìm...tai đợi bước chân quen
Nhưng quả chín đã thôi chờ được hái
Mùa Thu ơi trút lá vàng để lại
Buồn đến thế nào mãi cũng vượt qua.
*
Tự dặn mình hãy gắng để người xa!
Dẫu mùa Đông tới rất dài và lạnh vắng
Sau trận lũ sông xuôi dòng thầm lặng
Có bình yên nào mà chẳng nếm mùi đau
Lâu lắm rồi không còn cớ gặp nhau
Bỏ bến sông từ độ khánh thành cầu
Kè đá chặn để bờ không sói lở
Nhưng bến lòng vực nhớ... hoắm càng sâu",Thơ tình
CHIỀU CÙNG EM HÁT,"Lững thững chiều vơi vạt nắng vương
Trầm tư dĩ vãng ngược dòng thương
Hồn say mộng tưởng trong hoài niệm
Đợi giấc thiên thu đỡ chán chường
 
Thánh thót bên đời hát nốt ru
Rừng mơ ngọt dịu bước phiêu du
Em như gió thoảng ngần hương ái
Dẫu biết ngàn sau vẫn mịt mù
 
Hãy hát cho đời chắt giọt say
Chiều vàng nắng lụa nhẹ hồn mây
Thuyền tình lướt gió hồ thu biếc
Én hẹn xuân về rộn cánh bay.
 
18 - 10 - 2014",Thơ tình
MẸ YÊU,"Mẹ đã bán một đời son trẻ
Cho thời gian nhè nhẹ dần trôi
Da giờ đã trổ đồi mồi
Lưng còng , gối mỏi , vành môi nhạt nhòa  .
Con lớn lên như hoa đồng nội
Tắm tình thương , lời nói thâm tình
Mẹ là tia nắng bình minh
Con thêm ấm áp đăng trình trùng khơi .
Mẹ vẫn lo cuộc đời trôi nổi .
Dạ Mẹ mong con giỏi chăm ngoan
Chỉ nghe con trẻ thở than
Lòng Mẹ đau  xé , ruột gan ai bào .
Đời ngập tràn lao đao giông bão 
Mẹ vững tâm không đảo nghiêng lòng
Bao năm chung thủy với chồng
Chăm lo con dại tam tòng vẹn nguyên .
Một tay mẹ bám mạn thuyền
Dắt dìu con trẻ đến miền vinh quang .",Thơ tình
CHÔN BUỒN,"Em đem chôn nỗi buồn vào đất
Chạm rễ cây buồn bật lên đồi
Vi vu gió lộng liên hồi
Buồn lênh loang tỏa buồn trôi bềnh bồng .
Em thả buồn theo dòng nước chảy
Nương con đò hoang hoải ra sông
Nào hay sóng động biển đông
Tắp vào bến cũ buồn trông lối về .
Em vứt buồn trên lề phố thị
Quán cà phê ầm ĩ nhạc rền
Buồn òa vỡ giọt không tên
Gót hài ai gõ chênh vênh dáng hình .
Em giấu buồn vô tình len mắt
Vào mi đen quay quắt châu sa
Có lẽ buồn chẳng phôi pha
  Chôn buồn vào chốn sâu xa tim gầy .
Cuộc đời đau khổ đắng cay
Ai chưa nếm trải , chưa ngày thành nhân .",Thơ tình
MƯA ĐÔNG NHỚ ANH,"Hết mùa Đông anh yêu về nhé 
Em chờ anh đất mẹ Mỹ Tho
Cùng anh dệt mấy vần thơ
Vì anh trao nốt giấc mơ diễm tình...
 
Đón người yêu hoa xinh hé nụ
Để anh quên chuyện cũ người xưa
Con tim hát khúc giao mùa
Ôn nhu hết mực cho vừa lòng anh...
 
Tình trên mạng mong manh sương khói
Yêu đậm sâu vẫn đợi chờ nhau
Sông Tiền nước có thay màu
Vì anh em vẫn trước sau vẹn tình...
 
Nụ hôn nồng gửi nhanh cho gió
Nhờ vần thơ nói hộ lòng em!
Mỹ Tho mưa ướt màn đêm
Tô son lên cánh môi mềm chờ anh...
 
Hứa rồi nhé, tình dành cô bé!
Đừng để em dòng lệ đầy vơi!
Mùa Đông buồn lắm anh ơi
Vòng tay chưa ấm, một trời nhớ thương
 
Mỹ Tho một đêm mưa",Thơ tình
ÁO RÊU XANH,"Bỏ cuộc đời rồi người đi đâu
Nghìn măm đất lạnh có chiêm bao
Hay còn vất vưởng theo mây gió
Mưa nắng xương tàn thôi hết đau
Đã lỡ sinh vào cõi phù sinh
Biết đâu đêm tối đâu bình minh
Biết đâu chân thật đâu gian dối
Lủi thủi đường khuya bóng giận mình
Dốc núi bơ vơ gốc thông già
Bốn muà ấm lạnh cũng phôi pha
Chỉ còn chút bụi hồng lưu luyến
Trăng lặn sao mờ chẳng nỡ xa
Tay ngủ trong tay nắng ngọt ngào
Phút giây hạnh phúc tựa chiêm bao
Trăm năm ai hẹn ai lỗi hẹn
Còn nhắc làm chi chuyện kiếp nào
Ai bảo hoàng hôn lắm mộng mơ
Chiều thêm tình tứ dệt thành thơ
Áo bay tóc rối chân chim sẻ
Rồi cũng xa vời cũng hư vô
Nói chi trăm nhớ với nghìn thương
Vườn xưa hoa cũ có còn hương
Hay đã xác xơ mầm khô héo
Như lòng vắng lạnh gửi gió sương
Bên kia cuộc sống thực mơ hồ
Có nghĩa gì đâu chuyện đợi chờ
Mây vẫn vô tình mưa vẫn ướt
Đường con quen thuộc vẫn bơ vơ
Có muốn tìm nhau cũng trễ rồi
Bao nhiêu hờn tủi nước đá trôi
Hoang vu từ độ từ độ vừa quen biết
Ngăn cách từ trong tiếng gọi mời
Nghìn xưa đã có bao biệt ly
Người già đưa tiễn người trẻ đi
Đoạn trường không thể so hơn kém
Kỷ niệm gấm hoa có nghĩa gì
Còn đâu hơi sức để khóc than
Lá thu chết ngộp lối thu vàng
Trời quen đất lạ lòng sương khói
Một chút hương xưa cũng lỡ làng
Bụi mờ sách cũ áo rêu xanh
Còn màu kỷ niệm xin để dành
Cho bướm thơ ngây bay vào mộng
Khóc thương duyên nợ đã không thành
Dấu chân người cũ đã xa xăm
Gió núi mưa rừng chẳng viếng thăm
Sao rơi đêm lạnh thuyến không bến
Tăm cá còn đau bóng chim nằm
Tuổi thơ có mộng có ngọt ngào
Thì xin trả sách cho nghìn sau
Bao nhiêu vinh nhục bao cay đắng
Đã đủ kinh hoàng lạc mất nhau
Trước cũng không mà sau cũng không
Nhẹ nhàng dạo bước vào hư không
Sen vàng huệ trắng lòng mây trắng
Vô tận bềnh bồng như biển sông...
MD.08/10/02",Thơ tình
MÙA THU CỦA EM,"Ta nghe mùa khe khẽ
Len lén nhuộm rừng khuya
Sương trắng rơi nhè nhẹ
Mơ hồ … phía bên kia …
“Mộ thức” … ai gào thét ?
Vang rợn Lá Thu vàng
Chập chờn muôn hình nét
Thấp thoáng giữa đêm hoang …
 
Có phải người về không ?
Ta còn nguyên ước hẹn
Thương dáng nào không bóng …
Tìm ta trong đêm  đen
Đôi bàn tay buốt giá
Đâu sưởi ấm lòng này …
Lệ sầu ta lã chã
Đa tạ người chân mây
Ngàn Gió nổi đêm sâu
Nhạc vương theo tiếng bước
Tango nào yêu dấu !
Đưa tình qua đêm thâu
Ta vẫn nghe khe khẽ
Mùa Thu lén trở mình
Anh về bên giấc nhẹ
Ru hồn ta điêu linh",Thơ tình
SỢI NHỚ,"Em mang sợi nhớ về đâu
Nơi này còn những đêm sâu hững hờ
Đời như bóng tối lặng lờ
Tình mờ nhân ẩn dật dờ khói sương
Em đi bỏ lại tơ vương
Tình buồn nửa đoạn sắc hương phai mầu
Trăng non chưa gác mái lầu
Tình non tan lúc giọt sầu vừa rơi

Em đi sợi nhớ chơi vơi
Hồn nghe hụt hẫng chìm nơi hoang tàn
Con tim lịm chết nhẹ nhàng
Nhẹ như một chiếc lá vàng chiều thu
Nắng rơi vào chốn âm u
Lá buồn nghe tiếng gió ru rã rời
Hoàng hôn bao phủ dòng đời
Lá nằm lặng lẽ giữa trời bao la

Em mang sợi nhớ đi xa
Sợi buồn hiu hắt trôi qua nơi này
Tình ta chưa thể đong đầy
Em ơi sao nỡ đọa dầy tình tôi
Em đi sợi nhớ lên ngôi
Nhưng lòng lưu luyến bờ môi lạnh lùng
Trái tim không biết ngượng ngùng
Đỗ Hữu Tài
09.27.2014",Thơ tình
THU NHỚ,"Chợt thấy chiều nay thương nhớ nhiều
Một thời áo trắng thắm hương yêu
Sân trường phượng đỏ tình hoa nắng
Những bước chân quen trên lối chiều

Khắc khoải trong đêm nỗi nhớ người
Chuỗi ngày dệt mộng... mộng xa xôi
Đường mơ chung bóng nên thơ quá
Khiến nửa hồn hoa lạc mất rồi!

Vẫn biết rằng thu nhuộm lá vàng
Mà nghe tiếc nuối mỗi mùa sang
Tình xanh vẫn biếc như màu lá
Nhưng cớ sao lòng buồn ngổn ngang!

Những biết thời gian chẳng đợi ai
Trời thu thưa nắng gió mưa hoài
Hồn nghe man mác buồn xa vắng
Thu khóc nhớ người, người có hay?

Yên Dạ Thảo
15.09.2014",Thơ tình
GIỌT NHỚ CHƠI VƠI,"em đi giữa những con đường trụi lá
và mùa Thu đã chết ở trên cây
gót song song với nỗi nhớ vơi đầy
anh không cạnh nên Đông dầy băng đá
*
em đi giữa những bâng khuâng muôn thuở
nghe hoàng hôn đang tan vỡ cuối ngày
chụp nỗi buồn đang khoác áo khoan thai
tay lọng cọng để ngày vui mất biệt

*
em đi giữa cuộc tình khoe giọt biếc
gió thơ về thổi cát mặn trên mi
chờ anh qua mở lại cửa xuân thì
đưa giòng máu anh về con tim lạnh

*
em đi giữa muôn người nhưng cô quạnh
đêm như ngày rèm mắt thả màn Đông
mười nhành khô vuốt vội mặn lưng tròng
xin nỗi nhớ đừng vào hồn nằm ngủ

*
em chỉ muốn mình bông hoa có chủ
và tình người qua ẩn ngữ tri âm
giấc mơ em có cần phải âm thầm
qua ngấn lệ chảy trên giòng sông cũ ?

đông hương",Thơ tình
THU TÌNH,"Trăng thu rơi muộn giữa trời  
Em nghe anh đến bên bờ khói sương  
Từ ngày tim nhỏ lạc đường
Tiếng thơ anh gợi còn thương còn chờ
 
Chữ nào nhắc lại tình thơ
Câu nào gợi nhớ vu vơ một thời
Em, áo trắng bước vào đời
Anh, chinh chiến duỗi dong hoài - xa xôi  

 Để rồi đổ tội thế thời  
Mình xa nhau - chẳng một lời thệ giao
Thôi thì chừ gặp lại đây
Duyên xưa còn nhớ - tâm nay còn tình
 
Bờ xưa liễu rũ chung hình  
Thu qua trăng muộn vẫn mình với ta
Nguyệt Hạ  
Sept 16, 2014",Thơ tình
DÒNG SÔNG TÌNH YÊU,"Tình yêu ví như dòng sông con nước
Trôi lặng lờ…
Ai biết được nông sâu?
Mạch từ nguồn, khơi khúc giang đầu
Về biển cả, qua bao khúc sâu, khúc xoáy
 
Mặt nước phẳng lặng, nào ai nhìn thấy?
Dưới dòng kia, có mấy mạch ngầm
Khúc lở khúc bồi, cuồng lũ theo tháng năm
Con nước vẫn âm thầm trôi mãi.
 
Trong hương yêu…đượm muôn ngàn dấu ái
Cũng có khi trong ngang trái vô vàn
Tình đôi khi là vành trắng khăn tang
Khi êm ả như động hoa vàng tươi thắm…
 
Tình cho nhau như vườn trong nắng ấm
Dạt dào, chứa chan sâu đậm…trao nhau
Cũng có khi đầy tiếng kêu gào
Đẫm nước mắt…
Ôi tình đau uất nghẹn.
 
Có những cuộc tình với nỗi buồn len lén
Rồi có khi phải cạn chén ly tao!
May mắn hơn thì tình chan chứa ngọt ngào
Nhưng có lúc là vết dao rỉ máu…
 
Cuộc đời và tình yêu, lắm khi chỉ là hư ảo
Sóng gió, gian nan, dông bão mịt mù…
Phải biết hy sinh để tình được đẹp mãi thiên thu
Và không đau khổ bởi hận thù duyên kiếp.
Nguyên Thạch",Thơ tình
